Protein_IDs,Gene_names,Protein_names,logFC,AveExpr,mean_3P,mean_SIC,t,P.Value,adj.P.Val,B,Significant,Regulation,FoldChange
Q13796;Q8TF72,SHROOM2,Protein Shroom2,2.083775800145271,-3.5774910472725607,-4.619378947345196,-2.535603147199925,7.65227833231299,0.000606733793219183,0.004638202434004462,0.8936861641914016,True,Up,4.239152303305144
Q12830,BPTF,Nucleosome-remodeling factor subunit BPTF,1.3824897931048454,0.7118768768757395,0.020631980323316885,1.4031217734281622,7.6496878579503536,0.0006076922267554963,0.004638687498194017,0.0737723950988357,True,Up,2.607179282494979
Q9BSD7,NTPCR,Cancer-related nucleoside-triphosphatase,1.0155349399217108,-0.27433900439509584,-0.7821064743559513,0.23342846556575955,7.646240723955949,0.0006089703958622739,0.004640835159327602,-0.5422672802939057,True,Up,2.021652366738972
P60891,PRPS1,Ribose-phosphate pyrophosphokinase 1,1.0532796852854023,1.799909074076071,1.27326923143337,2.3265489167187723,7.644103740166616,0.0006097643726610258,0.004640835159327602,-0.4687216431635239,True,Up,2.0752421469443627
P18065,IGFBP2,Insulin-like growth factor-binding protein 2,-2.0109597936661077,-1.155173571464502,-0.14969367463144798,-2.160653468297556,-7.630795578565639,0.0006147366150364153,0.00467181799960959,0.8281699558774819,True,Down,0.24810800807410333
P22692,IGFBP4,Insulin-like growth factor-binding protein 4,-2.8098311500505235,-2.5198625159105053,-1.1149469408852433,-3.924778090935767,-7.614669729165085,0.0006208261798614778,0.004693157682570515,1.5014254969672354,True,Down,0.1426121545291415
Q9UIW2,PLXNA1,Plexin-A1,1.0434087315442893,1.609337214799622,1.0876328490274776,2.131041580571767,7.610732257601559,0.0006223239242271195,0.004693157682570515,-0.4788028803577579,True,Up,2.0610917547393672
O15213,WDR46,WD repeat-containing protein 46,1.3524630149784673,-0.9222075624016745,-1.5984390698909081,-0.24597605491244087,7.609017517216413,0.0006229775198935972,0.004693157682570515,0.04051659308415324,True,Up,2.5534769127320893
Q9HAV0,GNB4,Guanine nucleotide-binding protein subunit beta-4,-2.749157142598082,-0.06649443155678136,1.3080841397422596,-1.4410730028558223,-7.603230020093247,0.0006251895168518651,0.004702985872051113,1.4607723633257919,True,Down,0.14873776020053459
Q2NL82,TSR1,Pre-rRNA-processing protein TSR1 homolog,1.587148209361447,-0.297690956747927,-1.0912650614286505,0.4958831479327965,7.577275661865314,0.0006352245808776136,0.004764643998102274,0.3689001467006412,True,Up,3.0045484980023
Q15059,BRD3,Bromodomain-containing protein 3,1.0294847599640278,0.7282907848699256,0.21354840488791163,1.2430331648519395,7.571968725965661,0.0006372999168022808,0.004773302700558124,-0.49545937773367266,True,Up,2.041295098846822
P78357,CNTNAP1,Contactin-associated protein 1,-1.2681425984953711,-1.414952596199188,-0.7808812969515024,-2.0490238954468736,-7.568466584233953,0.0006386738708297202,0.004776690725123289,-0.07754440562962989,True,Down,0.41519397152055565
Q92618,ZNF516,Zinc finger protein 516,2.1063804146389944,-3.5341486236706414,-4.587338830990139,-2.4809584163511444,7.55471613571879,0.0006441024931285178,0.004796527617651016,0.9409279587191532,True,Up,4.306095795147072
Q9BRK5,SDF4,45 kDa calcium-binding protein,-1.0842655466905704,1.433993292189229,1.9761260655345143,0.8918605188439438,-7.546592054834426,0.0006473355526310787,0.0048092191399619075,-0.385056530780037,True,Down,0.47163230742888945
Q9BUR5,APOO,Apolipoprotein O,-1.1003689204367315,-0.7488588679922886,-0.19867440777392295,-1.2990433282106544,-7.544782494198863,0.0006480583028061204,0.0048092191399619075,-0.35509157598835783,True,Down,0.4663972152128954
Q9Y4W2,LAS1L,Ribosomal biogenesis protein LAS1L,1.110780148349093,0.18939030746703386,-0.3659997667075127,0.7447803816415804,7.542743152624882,0.0006488739757164463,0.0048092191399619075,-0.33571670837673473,True,Up,2.159623990456151
Q12929,EPS8,Epidermal growth factor receptor kinase substrate 8,-2.4280698508214726,-1.5979844774667762,-0.38394955205604003,-2.8120194028775125,-7.536181202939708,0.0006515068206045527,0.0048101992182242115,1.2300920598128933,True,Down,0.18581387630422042
Q86U38,NOP9,Nucleolar protein 9,1.0839375858661953,-1.2724877446755751,-1.8144565376086728,-0.7305189517424774,7.530978514981869,0.0006536032934947311,0.004818813471099846,-0.3815193765607943,True,Up,2.1198138570402936
O75529,TAF5L,TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L,1.245285918137283,-3.188416472880518,-3.8110594319491597,-2.5657735138118767,7.510554579463313,0.0006619110029535413,0.00485780894200774,-0.0985583632654135,True,Up,2.370655319745241
P25445,FAS,Tumor necrosis factor receptor superfamily member 6,-2.001016919057259,-2.4032651676281853,-1.402756708099556,-3.403773627156815,-7.508773235314339,0.0006626415053057055,0.00485780894200774,0.8504967589392177,True,Down,0.24982384344708228
P11388,TOP2A,DNA topoisomerase 2-alpha,1.5113646072080513,1.1805566761096717,0.42487437250564614,1.9362389797136974,7.504796842998419,0.0006642756137842376,0.004861654897573276,0.29027106230666694,True,Up,2.8507956087415915
Q9UJW3;A0A096LPK6,DNMT3L,DNA (cytosine-5)-methyltransferase 3-like,4.202019021298753,-1.8964426729135333,-3.9974521835629098,0.20456683773584317,7.500489200365893,0.0006660512429432774,0.004862174073485926,2.33652370843811,True,Up,18.404912952681784
Q9UDY4,DNAJB4,DnaJ homolog subfamily B member 4,-1.1379006903367415,-0.6763074444927609,-0.10735709932439026,-1.2452577896611317,-7.494746698632185,0.0006684270832355566,0.004872654813516019,-0.27470459933667973,True,Down,0.4544203377228665
Q10570,CPSF1,Cleavage and polyadenylation specificity factor subunit 1,1.0057082592485418,-1.674081523033696,-2.176935652657967,-1.1712273934094253,7.4879094701220135,0.0006712689553234341,0.004886498589103032,-0.519865300047254,True,Up,2.007929003464401
Q8N465,D2HGDH,"D-2-hydroxyglutarate dehydrogenase, mitochondrial",-1.6910723150376652,-2.1467372077228064,-1.301201050203974,-2.992273365241639,-7.476403366737651,0.0006760838239490141,0.004904906529341277,0.5225519216949646,True,Down,0.3096966505233086
O75351,VPS4B,Vacuolar protein sorting-associated protein 4B,1.0884115870152287,-0.6965124250303436,-1.240718218537958,-0.1523066315227292,7.472665887935485,0.0006776566162343123,0.00490543888539447,-0.3577349414433736,True,Up,2.126397903054943
Q9H0E2,TOLLIP,Toll-interacting protein,-1.271719980316816,0.6584863369258004,1.2943463270842084,0.02262634676739239,-7.464640365079545,0.0006810485638351071,0.0049231167452682845,-0.04428396810204198,True,Down,0.41416571029941507
O60287,URB1,Nucleolar pre-ribosomal-associated protein 1,1.0668722029915982,-2.5537528763090824,-3.0871889778048818,-2.0203167748132835,7.452215959269314,0.0006863394483662688,0.0049538783008823434,-0.3922305385383336,True,Up,2.0948866764436813
Q8NDZ4,C3orf58,Deleted in autism protein 1,-1.637107915681727,-0.9755957655218866,-0.15704180768102324,-1.7941497233627501,-7.4349228736006445,0.0006937849485599834,0.004978092570321912,0.46881596565651446,True,Down,0.32150032126781414
Q8NHP8,PLBD2,Putative phospholipase B-like 2;Putative phospholipase B-like 2 32 kDa form;Putative phospholipase B-like 2 45 kDa form,-1.386726762874268,2.5916031839193394,3.2849665653564735,1.8982398024822054,-7.431253658863588,0.0006953770057713804,0.004978092570321912,0.13783303934112304,True,Down,0.38243149266770804
Q95604,HLA-C,"HLA class I histocompatibility antigen, Cw-17 alpha chain",-3.1569835413041716,-2.600257978437015,-1.0217662077849294,-4.178749749089101,-7.428464898071785,0.0006965899335842352,0.00497989741485116,1.783925475195308,True,Down,0.11211229896104052
O94760,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",-1.7560448676989582,3.396285660997292,4.274308094846771,2.5182632271478127,-7.420846175854591,0.0006999163786300944,0.004996785937244876,0.612871851260113,True,Down,0.296058695418776
Q0VDF9,HSPA14,Heat shock 70 kDa protein 14,1.0625279182127052,-1.3372641260500686,-1.8685280851564212,-0.8060001669437161,7.415758494944674,0.000702148217034404,0.005002287803874287,-0.3905827893571964,True,Up,2.088587981628774
P17096,HMGA1,High mobility group protein HMG-I/HMG-Y,2.0676163553454963,1.2172412763323313,0.18343309865958327,2.2510494540050794,7.4030182393578645,0.0007077741476433363,0.005032089721859276,0.9443472151753981,True,Up,4.191935025210404
P35244,RPA3,Replication protein A 14 kDa subunit,1.4068563421084452,2.4215949092349334,1.7181667381807106,3.125023080289156,7.383322683067649,0.0007165769174386494,0.005073795304760273,0.17959775103000117,True,Up,2.651587472811207
P00390,GSR,"Glutathione reductase, mitochondrial",-1.040108013071381,3.00636251535314,3.52641652188883,2.4863085088174492,-7.368661889583685,0.000723213722723326,0.005088107940435479,-0.4204931824577255,True,Down,0.4862910642389515
Q9Y3B8,REXO2,"Oligoribonuclease, mitochondrial",-1.1433352272222095,-0.19135445743664783,0.3803131561744569,-0.7630220710477525,-7.362408299909642,0.0007260668049595687,0.005092292625311833,-0.22954498939294177,True,Down,0.45271178635922066
P11387,TOP1,DNA topoisomerase 1,1.0632796073487407,3.85935578065568,3.3277159769813096,4.39099558433005,7.345401463537223,0.0007338935489862308,0.005133293204312597,-0.3701027902882245,True,Up,2.089676484689624
Q14563,SEMA3A,Semaphorin-3A,3.0534504737922035,-2.010671899652589,-3.537397136548691,-0.48394666275648746,7.342863947147267,0.0007350698934744937,0.005134591991749731,1.7404165484268386,True,Up,8.30195132765567
P01891,HLA-A,"HLA class I histocompatibility antigen, A-68 alpha chain",-1.5242510384165975,0.4144597373915324,1.1765852565998312,-0.3476657818167664,-7.3387503540482095,0.000736981626122013,0.005141017184643867,0.3519991212831273,True,Down,0.3476599925408537
P19838,NFKB1,Nuclear factor NF-kappa-B p105 subunit;Nuclear factor NF-kappa-B p50 subunit,-1.052570195868236,-2.0167846731551515,-1.4904995752210333,-2.5430697710892693,-7.328921514926104,0.0007415733349329656,0.005160815627705937,-0.38585684614865506,True,Down,0.48210851105071945
Q7Z4W1,DCXR,L-xylulose reductase,1.1213586118978778,0.4283585871545199,-0.13232071879441895,0.9890378931034588,7.326844589561475,0.0007425479380138711,0.005160815627705937,-0.2586779551839168,True,Up,2.1755174846834806
Q9Y530,OARD1,O-acetyl-ADP-ribose deacetylase 1,1.23714310773763,0.19559277267078676,-0.4229787811980283,0.8141643265396018,7.32629315084068,0.0007428069570265539,0.005160815627705937,-0.061999864791088204,True,Up,2.357312637004673
Q4LDG9,DNAL1,"Dynein light chain 1, axonemal",-2.694801938292107,-3.2504908398997667,-1.903089870753713,-4.59789180904582,-7.316545641763472,0.000747403221747156,0.0051643465941420205,1.49770273972017,True,Down,0.15444853179336984
Q96SQ9,CYP2S1,Cytochrome P450 2S1,1.3266449964467029,-3.3226246322924182,-3.9859471305157697,-2.659302134069067,7.305702380099417,0.0007525558065368809,0.005179942556813618,0.0833259503884955,True,Up,2.5081871442116546
Q969Z3,MARC2,Mitochondrial amidoxime reducing component 2,-1.2895489775222433,-0.7139153725858526,-0.069140883824731,-1.3586898613469742,-7.299081483897159,0.0007557226640844128,0.005187961017151671,0.028417963017843554,True,Down,0.40907889756394805
P49902,NT5C2,Cytosolic purine 5-nucleotidase,-1.2584076308353134,0.7715303241300706,1.4007341395477273,0.14232650871241384,-7.296715333327684,0.0007568582501351617,0.005188884008532465,-0.019824371363225957,True,Down,0.41800507670301146
P26583,HMGB2,High mobility group protein B2,1.7161539568881021,1.113922475578272,0.2558454971342208,1.971999454022323,7.288486051703727,0.0007608234957565685,0.00520667059821915,0.6029096718595022,True,Up,3.2855934056877234
P15848,ARSB,Arylsulfatase B,-1.265900783973836,0.22958678741180097,0.862537179398719,-0.40336360457511705,-7.285427641934709,0.0007623034458823508,0.00520667059821915,-0.004854436914416684,True,Down,0.41583964604083035
Q15942,ZYX,Zyxin,-1.0537341039549577,1.3798455222301125,1.9067125742075912,0.8529784702526335,-7.278726633354745,0.000765557967993713,0.005220903879093967,-0.3699016373828939,True,Down,0.48171972222761966
P35611,ADD1,Alpha-adducin,-1.0383658942639105,1.9546251657974114,2.4738081129293668,1.4354422186654563,-7.275852079224165,0.0007669591131962417,0.005223586180941026,-0.39849547671556024,True,Down,0.48687863714437446
Q86U86,PBRM1,Protein polybromo-1,1.123481562488788,0.8446042597174788,0.28286347847308474,1.4063450409618727,7.26537551507012,0.0007720914796780498,0.005237978769816426,-0.23804522397338385,True,Up,2.178721152665318
Q07617,SPAG1,Sperm-associated antigen 1,-2.226178575462174,-2.622065021385513,-1.5089757336544263,-3.7351543091166,-7.265052841887823,0.0007722501986646702,0.005237978769816426,1.1297517438876068,True,Down,0.21372408826504632
O95782,AP2A1,AP-2 complex subunit alpha-1,-1.0117856955365974,2.7322663999127217,3.2381592476810206,2.2263735521444232,-7.263296596887057,0.0007731147518637016,0.005237978769816426,-0.44690409426562294,True,Down,0.4959320278901994
P19388,POLR2E,"DNA-directed RNA polymerases I, II, and III subunit RPABC1",1.0560631092983783,0.309423284775594,-0.21860826987359516,0.8374548394247832,7.259819408814408,0.0007748298637184625,0.005242745670565002,-0.3602840748097672,True,Up,2.0792498231325163
Q2TAA5,ALG11,"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase",-2.4453521983719724,-2.4488530862384197,-1.2261769870524333,-3.6715291854244057,-7.255009198033612,0.0007772099186724724,0.005251993492150488,1.320323954046881,True,Down,0.183601251976001
P78316,NOP14,Nucleolar protein 14,1.1837345607555545,-2.076953377887683,-2.66882065826546,-1.4850860975099056,7.251384106045136,0.0007790093081325722,0.005257298494858231,-0.12970613767056655,True,Up,2.2716405354688574
Q8NBJ7,SUMF2,Sulfatase-modifying factor 2,-1.3145096263393203,1.2513355687815513,1.9085903819512116,0.5940807556118912,-7.248019660287204,0.0007806837359545238,0.005261747468728605,0.08080075463707019,True,Down,0.4020621335181521
P05129,PRKCG,Protein kinase C gamma type,2.1080500441243997,-2.8956530697177554,-3.949678091779955,-1.8416280476555553,7.222163586964899,0.0007936950904343654,0.005316370672797806,1.0325475338154635,True,Up,4.3110821201550555
Q9H9B1,EHMT1,Histone-lysine N-methyltransferase EHMT1,1.1253398922132205,-2.126960910708598,-2.689630856815208,-1.5642909646019874,7.204459864847913,0.0008027521967002293,0.005368599529673921,-0.21790034656265045,True,Up,2.1815293629208115
Q9UN81,L1RE1,LINE-1 retrotransposable element ORF1 protein,3.165790744023277,-2.8492859653167746,-4.432181337328413,-1.266390593305136,7.1992479737780455,0.0008054418446941103,0.005374879708697381,1.852182524512898,True,Up,8.974246078608637
O75037,KIF21B,Kinesin-like protein KIF21B,1.5990206151768205,-1.5899638412440786,-2.389474148832489,-0.7904535336556684,7.198622589513942,0.0008057652968662676,0.005374879708697381,0.4863331916309843,True,Up,3.029375919262587
P10253,GAA,Lysosomal alpha-glucosidase;76 kDa lysosomal alpha-glucosidase;70 kDa lysosomal alpha-glucosidase,-1.421795225147734,2.5589920035880165,3.2698896161618833,1.8480943910141494,-7.191495437063562,0.000809462383955406,0.005385678480155159,0.2533722956663835,True,Down,0.3732475704930851
Q9UPY3,DICER1,Endoribonuclease Dicer,1.0168102341023157,-0.0858678455852567,-0.5942729626364146,0.4225372714659012,7.184336845815559,0.0008131960132371496,0.005396664451482902,-0.415135484346924,True,Up,2.0234402299278007
Q03518,TAP1,Antigen peptide transporter 1,-2.0685132753767888,-2.9494522963369088,-1.9151956586485142,-3.983708934025303,-7.182091121379542,0.0008143714903399157,0.005397554263979262,1.005809023595219,True,Down,0.23840505389819716
Q13509,TUBB3,Tubulin beta-3 chain,1.0044993534737623,6.734558164772874,6.232308488035994,7.236807841509756,7.157816580535575,0.0008272067428676255,0.005455371357568134,-0.43210151151905146,True,Up,2.0062471648466182
Q6NZI2,PTRF,Polymerase I and transcript release factor,-3.2120616358331335,-2.1599216302317825,-0.5538908123152156,-3.765952448148349,-7.147620761471031,0.0008326691470950109,0.005469865892767353,1.895596829310386,True,Down,0.1079128343952401
P20810,CAST,Calpastatin,-1.547296661754076,0.5777188676465522,1.3513671985235902,-0.19592946323048585,-7.144955280399988,0.0008341042104491603,0.0054723571174151876,0.4355354735240294,True,Down,0.3421505895246079
O75348,ATP6V1G1,V-type proton ATPase subunit G 1,-1.026627128360539,2.1210399503850157,2.634353514565285,1.607726386204746,-7.1058912117104,0.0008554754334233472,0.0055842936667924534,-0.37396084334839574,True,Down,0.4908563797829255
Q96EK6,GNPNAT1,Glucosamine 6-phosphate N-acetyltransferase,2.0076467490164185,-0.27163490916580807,-1.2754582836740174,0.7321884653424012,7.101226935351157,0.0008580702451748135,0.005587158392890776,0.9687213156943235,True,Up,4.02125757632351
Q6DD88,ATL3,Atlastin-3,-1.0628462695985448,1.5082948993956138,2.039718034194886,0.9768717645963415,-7.095203637863708,0.0008614348970612529,0.005596690779167524,-0.30160714413774115,True,Down,0.47868673418267776
P48507,GCLM,Glutamate--cysteine ligase regulatory subunit,-1.5416872722767039,0.0749852991925124,0.8458289353308643,-0.6958583369458395,-7.088667076092653,0.000865103944136969,0.005597794934409376,0.4440901918028384,True,Down,0.34348350595057525
P14859;Q9UKI9;P09086,POU2F1,"POU domain, class 2, transcription factor 1",3.3634364677248723,-2.7136967581596796,-4.395414992022116,-1.0319785242972432,7.086223162042207,0.0008664804891878042,0.005599155712773858,2.0049513609142324,True,Up,10.291893068492028
Q9NVI1,FANCI,Fanconi anemia group I protein,2.696325024690312,-2.8689869115963837,-4.21714942394154,-1.5208243992512276,7.081560741185088,0.0008691138144627519,0.005601742643472926,1.5641207740666614,True,Up,6.481487838639143
Q9NYH9,UTP6,U3 small nucleolar RNA-associated protein 6 homolog,1.4071279424267074,-1.6775477657870148,-2.3811117370003685,-0.9739837945736612,7.077642893619673,0.0008713339319352809,0.005601742643472926,0.2645494986997663,True,Up,2.652086704994576
Q99848,EBNA1BP2,Probable rRNA-processing protein EBP2,1.0441171140529506,0.08181238589918333,-0.44024617112729203,0.6038709429256587,7.069406874261612,0.0008760229398832031,0.005605465305450175,-0.329879902963007,True,Up,2.062104026782298
P09038,FGF2,Fibroblast growth factor 2,-1.0552622579879827,-2.0068355155625124,-1.4792043865685212,-2.534466644556504,-7.056594433494115,0.000883376938536129,0.005638599350286646,-0.3050165364950133,True,Down,0.48120973766457475
Q9Y2K2,SIK3,Serine/threonine-protein kinase SIK3,-1.0122922847812368,-1.9294225060447328,-1.4232763636541144,-2.435568648435351,-7.0449814027305,0.0008901056979839783,0.005665502105689829,-0.38486637446707656,True,Down,0.4957579164389177
Q8NFV4,ABHD11,Alpha/beta hydrolase domain-containing protein 11,-1.0576335463029296,-3.3751565114653284,-2.8463397383138633,-3.903973284616793,-7.043667223967452,0.0008908709658763669,0.005665502105689829,-0.29686013588097987,True,Down,0.4804194460683955
O00562,PITPNM1,Membrane-associated phosphatidylinositol transfer protein 1,-2.0674130240994137,-1.357517763344492,-0.32381125129478505,-2.391224275394199,-7.025014829395765,0.0009018169493062445,0.0057196488082782914,1.0489714458579327,True,Down,0.2385869395392254
Q9NRG9,AAAS,Aladin,2.415905689632694,-3.543018209047042,-4.750971053863389,-2.335065364230695,7.023528732598828,0.0009026958759736914,0.0057196488082782914,1.360946907141885,True,Up,5.3365438122885145
O00566,MPHOSPH10,U3 small nucleolar ribonucleoprotein protein MPP10,1.396472981366287,-1.3980745846720537,-2.0963110753551972,-0.6998380939889101,7.013258383399458,0.000908797882969159,0.005737270922569003,0.2676246333373693,True,Up,2.632571986002233
Q6YHK3,CD109,CD109 antigen,-2.9404636811811637,-1.4528619742913234,0.01736986629925852,-2.9230938148819052,-6.998980541398248,0.0009173621735867332,0.0057842921480535745,1.7609355046165156,True,Down,0.1302663458635073
O14646,CHD1,Chromodomain-helicase-DNA-binding protein 1,1.0658455377941867,0.2987796214725087,-0.23414314742458467,0.831702390369602,6.991845180947781,0.0009216779508580686,0.005786373671672982,-0.2666222184362321,True,Up,2.0933964223736496
P23560,BDNF,Brain-derived neurotrophic factor,4.162284232212042,-1.3100950074987094,-3.3912371236047303,0.7710471086073115,6.989756809271134,0.0009229456301118599,0.005786373671672982,2.4585664473274917,True,Up,17.904920802716443
Q13126,MTAP,S-methyl-5-thioadenosine phosphorylase,1.0158172613288745,1.8640765210969086,1.3561678904324712,2.3719851517613457,6.989215808600491,0.0009232743635874119,0.005786373671672982,-0.3620198400936927,True,Up,2.022048023183415
Q14739,LBR,Lamin-B receptor,1.3917614707483352,0.06402484422799992,-0.6318558911461677,0.7599055796021675,6.981036001588871,0.0009282616588766057,0.005807156071603013,0.27007566032592156,True,Up,2.6239886338519756
P04920;P48751,SLC4A2,Anion exchange protein 2,-2.2794023285731817,-3.7205727146331853,-2.5808715503465947,-4.860273878919776,-6.980105103015075,0.0009288312528186182,0.005807156071603013,1.2570285356486828,True,Down,0.20598307012845696
P17677,GAP43,Neuromodulin,-2.136433088211767,4.50572282348341,5.573939367589293,3.4375062793775264,-6.963708053936449,0.0009389323083548451,0.005837157154690518,1.1321810571282411,True,Down,0.2274414192505954
O95302;Q75LS8,FKBP9,Peptidyl-prolyl cis-trans isomerase FKBP9,-1.4987409699557734,0.7898049429769666,1.5391754279548533,0.040434457999079854,-6.961358372609117,0.0009403904005726993,0.005837157154690518,0.4238314974425679,True,Down,0.35386206887782273
Q8NCW5,APOA1BP,NAD(P)H-hydrate epimerase,-1.4333414584672597,2.9237703420852528,3.6404410713188824,2.2070996128516227,-6.959399693923464,0.000941607903820918,0.005837157154690518,0.33516030634390614,True,Down,0.3702723027241245
Q9HAT2,SIAE,Sialate O-acetylesterase,-2.1028496349226145,1.7957716516539037,2.847196469115211,0.7443468341925966,-6.957742436315444,0.0009426395019247469,0.005837157154690518,1.1022066099413272,True,Down,0.23279796709142778
P17900,GM2A,Ganglioside GM2 activator;Ganglioside GM2 activator isoform short,-1.753007915657341,1.1658733478461034,2.042377305674774,0.28936939001743295,-6.936007708302357,0.0009562932937816626,0.0058865284256492964,0.7445434816164649,True,Down,0.29668257159678296
Q9UKF7,PITPNC1,Cytoplasmic phosphatidylinositol transfer protein 1,-1.7953348012451307,-1.4291253173182679,-0.5314579166957026,-2.326792717940833,-6.929498305841709,0.0009604279418951034,0.005886866330240025,0.7941381550349836,True,Down,0.28810471947604344
P27987;Q96DU7,ITPKB,Inositol-trisphosphate 3-kinase B,-2.9343568593601232,-1.8667990167720674,-0.39962058709200576,-3.333977446452129,-6.915888019807786,0.0009691414566614931,0.005920707698024932,1.7806637905432463,True,Down,0.13081892239128481
P40261,NNMT,Nicotinamide N-methyltransferase,-3.8261936859499204,-2.672053558324527,-0.758956715349567,-4.5851504012994875,-6.9115916287140955,0.0009719114652699812,0.0059215289538274785,2.312671030601905,True,Down,0.07050191787082433
P00403,MT-CO2,Cytochrome c oxidase subunit 2,-3.5915247456539694,-2.886954316893448,-1.0911919440664637,-4.682716689720433,-6.9110527923608425,0.0009722595291736802,0.0059215289538274785,2.1862396376259756,True,Down,0.08295514397064235
Q07954,LRP1,Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain,-1.2219294378362897,2.5201170366714694,3.1310817555896144,1.9091523177533247,-6.8961549024311894,0.000981941531909003,0.005973307800883712,0.03426418071473115,True,Down,0.4287089859457436
P02511,CRYAB,Alpha-crystallin B chain,-1.2392356789367238,-1.2011717647683118,-0.58155392529995,-1.8207896042366738,-6.894435785854232,0.0009830660918683787,0.005973307800883712,0.06289018679043573,True,Down,0.4235970129318486
P05023,ATP1A1,Sodium/potassium-transporting ATPase subunit alpha-1,-1.17838664769392,3.8713201999406506,4.46051352378761,3.2821268760936904,-6.88983074150126,0.0009860859935169053,0.005977916480495705,-0.036470586934898803,True,Down,0.4418453334522009
Q92522,H1FX,Histone H1x,1.2297291572875904,3.613694466055425,2.9988298874116297,4.22855904469922,6.889761762251831,0.0009861313121404258,0.005977916480495705,0.04884482183264526,True,Up,2.3452295781264234
Q8WWC4,C2orf47,"Uncharacterized protein C2orf47, mitochondrial",1.0862789668431723,-1.3322045969690635,-1.8753440803906496,-0.7890651135474774,6.871725503820045,0.0009980659170638617,0.006032840005976866,-0.19398441090774418,True,Up,2.123256941957973
P61916,NPC2,Epididymal secretory protein E1,-1.5246240323109723,4.67557254091193,5.437884557067417,3.9132605247564443,-6.870799083539679,0.0009986835279043316,0.006032840005976866,0.4842647985817095,True,Down,0.3475701202606883
Q15054,POLD3,DNA polymerase delta subunit 3,1.6365745885607874,-2.374933331621047,-3.1932206259014406,-1.5566460373406532,6.862811609512075,0.0010040272747446899,0.006040132724910576,0.6283062976971404,True,Up,3.10926717021282
Q9NQT8,KIF13B,Kinesin-like protein KIF13B,-2.311440494836441,-1.1297114278981126,0.026008819520107807,-2.285431675316333,-6.862029596500903,0.0010045522687387454,0.006040132724910576,1.319065267407514,True,Down,0.20145918740056834
O75616,ERAL1,"GTPase Era, mitochondrial",3.047953374153134,-3.1415792300496634,-4.66555591712623,-1.6176025429730967,6.852374344987923,0.0010110610113704954,0.006068352377192722,1.875080197607685,True,Up,8.270378598819297
O75147,OBSL1,Obscurin-like protein 1,-2.0774533406662132,-3.615290243091728,-2.5765635727586216,-4.654016913424835,-6.8515969954978395,0.001011587199285069,0.006068352377192722,1.1086519904204117,True,Down,0.2369322779261315
Q6V0I7,FAT4,Protocadherin Fat 4,1.149027064442262,-3.698882484193202,-4.273396016414333,-3.124368951972071,6.829277398937828,0.0010268343678989655,0.006141090716917562,-0.06927669259747216,True,Up,2.217642889002263
Q9UGI6;Q9H2S1,KCNN3,Small conductance calcium-activated potassium channel protein 3,-2.93583053602499,-2.734134931823443,-1.2662196638109482,-4.202050199835938,-6.828649595044518,0.0010272671525308752,0.006141090716917562,1.8070568452224927,True,Down,0.13068536238109524
P02689;P15090,PMP2;FABP4,"Myelin P2 protein;Fatty acid-binding protein, adipocyte",-1.804908847816248,-3.359346712993677,-2.456892289085553,-4.261801136901801,-6.816421641749828,0.001035739809214009,0.0061695874689141495,0.8376808253955395,True,Down,0.2861991221767927
O43504,LAMTOR5,Ragulator complex protein LAMTOR5,-1.9605170544825228,0.4705751042818349,1.4508336315230963,-0.5096834229594265,-6.810142650205565,0.001040122566802859,0.00617520648767379,1.0049202897260934,True,Down,0.25693635549238714
P49023,PXN,Paxillin,-1.29548206852708,-1.0038038116895298,-0.3560627774259899,-1.65154484595307,-6.806032221356082,0.001043003535210918,0.00618522577002081,0.17747707891635867,True,Down,0.4074000130058053
P50748,KNTC1,Kinetochore-associated protein 1,1.0190203229355912,-1.853608043614365,-2.3631182050821606,-1.3440978821465694,6.793340466534179,0.00105195880690645,0.006231202852795578,-0.2988722418044158,True,Up,2.0265423475844697
P02545,LMNA,Prelamin-A/C;Lamin-A/C,-1.0104572600700283,4.715793620675964,5.221022250710978,4.2105649906409495,-6.790946006806898,0.001053658507057742,0.006234146166758307,-0.3150446480928344,True,Down,0.4963888930540413
Q5TEU4,NDUFAF5,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5,-1.4721750578839425,-2.891815182749686,-2.155727653807715,-3.6279027116916573,-6.774244697036827,0.0010656045921046964,0.006290465376854944,0.4425560638434595,True,Down,0.36043847928968076
Q9BY42,RTFDC1,Protein RTF2 homolog,1.080961697596924,-3.127404919050721,-3.667885767849183,-2.586924070252259,6.751947956619938,0.0010818034360997597,0.006364344164931957,-0.1686299471127082,True,Up,2.1154457630929344
P51532,SMARCA4,Transcription activator BRG1,1.152260772794277,1.4282108594024152,0.8520804730052767,2.0043412457995538,6.740977585556423,0.001089880284093958,0.006382880805038401,-0.03762816926457242,True,Up,2.222619168146822
