Protein_IDs,Gene_names,Protein_names,3P_1,3P_2,3P_3,SIC_1,SIC_2,SIC_3
Q969Q0;P83881,RPL36AL;RPL36A,60S ribosomal protein L36a-like;60S ribosomal protein L36a,1.0950536145829588,0.3815119108483316,1.3651399417857668,0.7953005318726447,0.48562951025339984,1.1050174989425017
P83916,CBX1,Chromobox protein homolog 1,0.2134413394303749,0.7862850765341634,0.49770925257305265,0.944504855822327,0.4205919927360888,0.9557139400934958
P84085,ARF5,ADP-ribosylation factor 5,-0.6656873200085869,-0.7201447018216349,-0.8075588480103448,-0.912869758671615,-1.3034436918659011,-0.7476668727262457
P84090,ERH,Enhancer of rudimentary homolog,3.4784972377816388,3.605744241758,3.902305427878101,4.130428435435796,3.708192381450317,4.207057351233974
P84095,RHOG,Rho-related GTP-binding protein RhoG,0.10171441841524853,0.23223147043862724,0.2375994601028779,-0.30311516366272073,-0.6552918680599866,-0.5764887442874027
P84098,RPL19,60S ribosomal protein L19,2.885175380124501,2.7207690986232365,2.8859808853762488,3.1130930031800332,2.950932698522415,3.4668778335338644
P84103,SRSF3,Serine/arginine-rich splicing factor 3,3.6218439555025945,2.5951215515348025,3.607783430246535,3.415357937236557,3.3241020463501023,3.8485073420587312
P84157,MXRA7,Matrix-remodeling-associated protein 7,0.7742324487303698,0.9175837431827887,0.9562038014211787,0.6306935658349566,0.28457652616055995,0.6202888304170848
P85037,FOXK1,Forkhead box protein K1,0.28153095565836495,0.45508282930571653,0.4478894821692343,0.021276954840732998,-0.2705139354051056,0.3742458573864411
P86791;P86790,CCZ1;CCZ1B,Vacuolar fusion protein CCZ1 homolog;Vacuolar fusion protein CCZ1 homolog B,0.6151113646830488,0.6590346381479222,0.38846612000400427,0.040583536699237754,0.4778621412149775,-0.13068777377429797
P98095,FBLN2,Fibulin-2,-2.540656566030531,-1.6584698321473077,-1.4379534495818085,-4.155184380864963,-3.1845530396729202,-3.9570534679231586
P98155,VLDLR,Very low-density lipoprotein receptor,-3.7096837034831296,-3.3627145048521534,-2.803993052439644,-4.3337637671283975,-4.391528088861083,-4.208770657534607
P98160,HSPG2,Basement membrane-specific heparan sulfate proteoglycan core protein;Endorepellin;LG3 peptide,-0.6883797715007773,-0.13139947396780016,-0.45623123410232225,0.5864520516637057,-0.010411114985611647,0.4825109919639523
P98164,LRP2,Low-density lipoprotein receptor-related protein 2,-3.0235720154348087,-2.947626968669937,-2.962314261094761,-2.70052154681737,-2.8963971129799972,-3.122029148885126
P98172,EFNB1,Ephrin-B1,-3.997416104147471,-3.0441642793308077,-3.92244030135247,-1.0655057018752814,-1.1140904353795733,-0.8687596994897326
P98175,RBM10,RNA-binding protein 10,-0.6988035926678684,-0.643835817627366,-0.8982903060467287,-0.31468089399757915,-0.43324002036004217,-0.3516143348149434
P98194,ATP2C1,Calcium-transporting ATPase type 2C member 1,-0.35082466752292163,-0.13768573650396831,-0.4755751296710926,-0.6962541673650655,-0.16805010867316383,-0.37971112672464713
Q00059,TFAM,"Transcription factor A, mitochondrial",1.5209391190144679,1.2406826542651537,1.8750128660731775,2.073713666721016,1.8585386287951522,2.185139819435591
Q00169,PITPNA,Phosphatidylinositol transfer protein alpha isoform,2.2122432828697853,1.7236486614969415,1.8846190454341105,1.350030432782507,1.1829721405428586,1.3331564946011554
Q00325,SLC25A3,"Phosphate carrier protein, mitochondrial",3.781490542537771,3.7998051271859943,4.062777278936114,3.724833027231874,3.5973637012536237,3.8683561520330407
Q00341,HDLBP,Vigilin,4.010860928319101,3.7324684122410012,3.9376531683180467,3.317911676543055,3.3521006806158553,3.340875623772476
Q00403,GTF2B,Transcription initiation factor IIB,-1.5396198597022277,-2.015465948679193,-1.8503591891089144,-1.1387677210035534,-1.2816166773768565,-1.227593109130602
Q00535,CDK5,Cyclin-dependent-like kinase 5,1.3219966180143352,1.404800846651714,1.1736368351577084,1.6061530260330983,1.3738350354508846,1.3368908349963178
Q00536;Q96Q40,CDK16,Cyclin-dependent kinase 16,-2.827731530333349,-5.205476180134895,-3.301070839656269,-1.835365003830912,-1.9253271435932895,-2.2521613763526744
Q00537,CDK17,Cyclin-dependent kinase 17,-0.8207875605772088,-0.6262516184665579,-0.640757551395712,-0.9638982138292604,-1.1984230808510468,-1.2723257095669709
Q00577,PURA,Transcriptional activator protein Pur-alpha,-1.3968454734384714,-0.19143705372476205,-1.593930538133666,-2.8008664271979136,-2.264198738780056,-2.2933567385494023
Q00587,CDC42EP1,Cdc42 effector protein 1,-0.3211397853778202,-0.3429035679068697,-0.3636582704231017,-0.7893209513439103,-0.3869867055077094,-0.5796359429014366
Q00610,CLTC,Clathrin heavy chain 1,6.570580713218032,6.453087681944275,6.526116547346369,6.178552569314839,6.193226265976058,6.3509673242799245
Q00653,NFKB2,Nuclear factor NF-kappa-B p100 subunit;Nuclear factor NF-kappa-B p52 subunit,-1.2752107423520123,-0.9018966131550634,-1.5274900506917959,-1.0728174870557226,-0.8023815624031307,-1.1672394661398968
Q00688,FKBP3,Peptidyl-prolyl cis-trans isomerase FKBP3,2.789942212180865,2.8071689280101495,2.4828506597104116,2.3023334615419806,2.193846659487967,2.4126637876058687
Q00765,REEP5,Receptor expression-enhancing protein 5,2.4523644607064874,2.3191923342485303,2.3962617216181137,0.9730887448656453,1.114023622795088,1.1361343197372946
Q00796,SORD,Sorbitol dehydrogenase,1.2680993407194059,0.5196011245831329,0.8047885111821493,0.9875524750032803,1.0106495477648778,1.201532143863652
Q00839,HNRNPU,Heterogeneous nuclear ribonucleoprotein U,5.922055033812903,5.924032945415114,6.161173379766943,6.735436021997895,6.716983056004114,6.9252094412805825
Q01082;P11277,SPTBN1,"Spectrin beta chain, non-erythrocytic 1",6.547529678362498,6.270930057077059,6.479410693532124,4.957242997021876,5.0606079053172905,4.8867780749827325
Q01085,TIAL1,Nucleolysin TIAR,1.1658280532880276,0.600625106036837,0.9679994866777442,0.9561081354019123,0.7548956680022911,1.0020408431537398
Q01105;P0DME0,SET;SETSIP,Protein SET;Protein SETSIP,2.743498763832669,1.6748348572978564,2.4197040300790924,2.332801527339953,2.7048593542349373,2.5905405622216833
Q01130,SRSF2,Serine/arginine-rich splicing factor 2,3.1394438190773073,3.212949005821258,3.1324263803240306,3.078095885774804,3.382834531169866,3.3175402930272924
Q01415,GALK2,N-acetylgalactosamine kinase,-3.5283413301701465,-3.4274717513685395,-3.3642876403293087,-3.1710492449728775,-3.610582905508025,-5.057636284826763
Q01433,AMPD2,AMP deaminase 2,0.7120124334495266,0.2807661552954279,0.27656821780902874,-0.24422147785407944,-0.27714702738700936,-0.10353641335922248
Q01459,CTBS,Di-N-acetylchitobiase,-1.6854656156076864,-1.392866485049229,-1.0416601419712528,-2.973807102993476,-3.0203153595238668,-3.1519330249662687
Q01469;A8MUU1,FABP5,"Fatty acid-binding protein, epidermal",5.779419797721864,4.638170468083576,5.088282391829043,4.608688452542712,4.587010509438844,4.492215342772504
Q01484;P16157,ANK2,Ankyrin-2,2.8815513335032037,2.718694628366034,2.7407678221676974,2.213970572209366,2.229514271276546,2.2257343187781338
Q01518,CAP1,Adenylyl cyclase-associated protein 1,5.2519851665438395,5.114031031564558,5.226441636755453,5.1287568540468165,5.03727252602771,5.029967099597464
Q01581;P54868,HMGCS1,"Hydroxymethylglutaryl-CoA synthase, cytoplasmic",3.5472071264461604,2.908408138753554,2.8167453628332417,3.8950508483831427,3.812278797375807,3.838180203929692
Q01650,SLC7A5,Large neutral amino acids transporter small subunit 1,-2.1188727077191274,-2.3317221336771077,-1.9407776396525378,-2.4700131076175538,-4.756261860844092,-2.566756022568679
Q01780,EXOSC10,Exosome component 10,0.267586836179067,0.3265279941347181,-0.010439770805110271,1.1621161013378583,1.064649801784654,1.1761300451023047
Q01804,OTUD4,OTU domain-containing protein 4,-2.410395909276918,-2.4498388150359425,-2.581729580299843,-1.8002940356384727,-1.35459850121336,-1.9470468272041934
Q01813,PFKP,"ATP-dependent 6-phosphofructokinase, platelet type",4.2867745768571375,3.9591208791157477,3.8618206287714223,3.8045436429260526,3.741718875232749,3.5629336095994084
Q01814,ATP2B2,Plasma membrane calcium-transporting ATPase 2,-3.282764245241051,-3.7211740658393024,-3.4849258326188206,-5.213459608226089,-3.5636723588839843,-3.327290615512849
Q01831,XPC,DNA repair protein complementing XP-C cells,-2.784572626564561,-2.6554530030161523,-2.523106188795122,-1.0909105601203457,-1.6095631966111448,-1.3779977282130176
Q01844,EWSR1,RNA-binding protein EWS,1.3241341879489532,1.544733170782635,1.4500559842138152,1.4379089320344391,1.7033303572949663,2.045363002630907
Q01860;Q06416,POU5F1;POU5F1B,"POU domain, class 5, transcription factor 1;Putative POU domain, class 5, transcription factor 1B",-4.252953793671077,-2.5243042870068004,-4.245594540894622,-0.8400890696179886,-0.845130379650815,-0.8424143627533986
Q01968,OCRL,Inositol polyphosphate 5-phosphatase OCRL-1,-1.5896117579552396,-1.4487905420255842,-1.675517687535713,-1.8075947665271244,-1.9054170898375133,-1.9903934581607956
Q01970,PLCB3,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3",-0.7482774414912505,-0.9935071475897317,-1.1785031975815734,-0.6157642552856579,-0.645196822131247,-0.9727535223973867
Q01995,TAGLN,Transgelin,-1.1713535074691137,-0.5607637300374542,-1.3088657166243856,-0.5209178986351439,-0.15079489222505416,-0.4710900896537886
Q02040,AKAP17A,A-kinase anchor protein 17A,-0.7575210734683218,-0.2037503145266868,-0.40789384103048576,0.48562404606247966,0.6279848475664593,0.5034823981361072
Q02127,DHODH,"Dihydroorotate dehydrogenase (quinone), mitochondrial",-2.3389984729925892,-4.898485266094449,-5.105982919868481,-1.3237208076507443,-1.2939029989624977,-1.092817277488539
Q02218,OGDH,"2-oxoglutarate dehydrogenase, mitochondrial",3.5135614086362636,3.5879960454462854,3.6152369354605263,3.4702575837750693,3.394215493067975,3.4504588807929863
Q02241,KIF23,Kinesin-like protein KIF23,-5.114703289003831,-4.581848437196033,-3.352149029533514,-2.421618473302214,-2.2717617526065013,-2.4910253897024575
Q02246,CNTN2,Contactin-2,-3.3580948702613944,-4.084807357545684,-3.648733712218335,-2.402441983274155,-2.076792714555374,-1.9124102487558332
Q02252,ALDH6A1,"Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial",3.7191835333086587,3.4351509243763196,3.86364324628315,3.1134729097084417,3.0817481209052,3.16187603962835
Q02338,BDH1,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",-1.7049152809244035,-1.4780945925775626,-1.4768802049144156,-2.319628402225632,-1.985536803027255,-1.3302363992711008
Q02543,RPL18A,60S ribosomal protein L18a,4.264115277126088,3.8964846074352124,4.407165564382456,4.38298197597776,4.190500327903905,4.553425599671709
Q02750,MAP2K1,Dual specificity mitogen-activated protein kinase kinase 1,0.9223897515694581,0.4764746294135058,0.525747703027875,-0.14586484898037355,0.12672856952180567,0.22440979212847267
Q02790,FKBP4,"Peptidyl-prolyl cis-trans isomerase FKBP4;Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed",3.520747949199702,3.3500888218878018,3.4312838657728086,4.1196513184909165,4.0554779660941165,4.100945882787002
Q02809,PLOD1,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1",0.6963568864682905,1.3608590200248898,0.959703706114027,1.0496961650069743,0.9901921525601693,1.0858711057314174
Q02818,NUCB1,Nucleobindin-1,2.717777174442041,2.3847053337480304,2.5298738666242215,1.6662418417639948,1.717992194475972,1.902308952172966
Q02878,RPL6,60S ribosomal protein L6,4.295460262531126,4.089795907867366,4.553894278879259,4.921261882766633,4.5621597974939085,5.140574893499274
Q02880,TOP2B,DNA topoisomerase 2-beta,4.254412177894309,4.384237974020696,4.453237593350941,4.851554844685236,4.7160836032718905,4.796756249380454
Q02952,AKAP12,A-kinase anchor protein 12,4.740039146346739,4.562996199312927,4.70607681855623,3.4869499630007006,3.6879309107656333,3.5166551056771205
Q02978,SLC25A11,Mitochondrial 2-oxoglutarate/malate carrier protein,1.7981869504519992,1.7556825885517604,1.9697883040279223,1.696357378296316,1.610867592704281,1.7632677854659562
Q03111,MLLT1,Protein ENL,-3.097822025210945,-3.046097970455218,-3.062410160622182,-2.717503471905772,-4.279412369042256,-3.0372173080603417
Q03164,KMT2A,Histone-lysine N-methyltransferase 2A;MLL cleavage product N320;MLL cleavage product C180,-3.6551487436899137,-4.5349602403733655,-4.0172343645879,-3.106540480441872,-3.3188722546236633,-3.1603312211943297
Q03252,LMNB2,Lamin-B2,3.222078881962645,2.821232378359227,3.306892705408547,3.020758502517797,3.0331954896045907,3.373216183519297
Q03426,MVK,Mevalonate kinase,-0.9308551278635093,-1.3308708215691638,-0.8664574902377176,-0.7757489328343681,-1.0376621600375948,-0.8339341330573617
Q03518,TAP1,Antigen peptide transporter 1,-2.164436231113136,-2.010449427860962,-1.5707013169714443,-4.4723790173793425,-3.8588444969707822,-3.6199032877257835
Q03701,CEBPZ,CCAAT/enhancer-binding protein zeta,-0.655391215113756,-0.4765002647061962,-0.6489429257434267,1.6273135469146922,1.517058791964736,1.1953600850699324
Q04206,RELA,Transcription factor p65,-2.398778485799184,-3.312134621233362,-3.40425363464713,-4.414319771267016,-3.8326542759864672,-3.590634582473619
Q04323,UBXN1,UBX domain-containing protein 1,-0.7331537538944808,-1.190025812841295,-0.6165806770245865,-0.8489439703008195,-0.8758149932178725,-1.3618388727350954
Q04446,GBE1,"1,4-alpha-glucan-branching enzyme",0.12107292659940327,-0.3664518412630464,-0.8269659809157872,-0.997897454730797,-0.926213770761926,-0.8287762030779291
Q04637,EIF4G1,Eukaryotic translation initiation factor 4 gamma 1,4.218510717298738,4.093803131629922,3.9430560292369883,3.869142419836013,3.9291159047030106,3.75917675301638
Q04656;P35670,ATP7A,Copper-transporting ATPase 1,-3.5447312386762917,-3.597352907639447,-3.3171084293453603,-4.756698712928162,-2.7562475370403003,-4.863536275445219
Q04724;Q04727,TLE1;TLE4,Transducin-like enhancer protein 1;Transducin-like enhancer protein 4,-2.0644293468670227,-1.393533089724631,-1.7664309368769295,-1.2538166893505043,-1.353889108636178,-1.5355001300216884
Q04726,TLE3,Transducin-like enhancer protein 3,-0.26593077829270584,-0.6140490510718664,-0.22593209933379654,0.23490570412140244,-0.11894449911366678,0.2782058031063066
Q04760,GLO1,Lactoylglutathione lyase,4.864705967332888,4.612011328454088,4.462395235421511,4.638850422997205,4.547159959470719,4.495431794664725
Q04837,SSBP1,"Single-stranded DNA-binding protein, mitochondrial",3.846279769308545,3.541025802314838,3.9111899950941833,3.8748903953375127,4.158793770797963,3.6373522218782917
Q04917,YWHAH,14-3-3 protein eta,5.621119720795885,5.710242490353178,5.5830348340934925,4.472599065395752,4.564693532556241,4.693528436640836
Q05048,CSTF1,Cleavage stimulation factor subunit 1,0.014734730858503298,-0.07787598077158009,0.09293942135241551,0.40533965435268016,0.39645703871127225,0.7613646411382611
Q05086,UBE3A,Ubiquitin-protein ligase E3A,0.04222955198571654,-0.06359209378396713,0.059013339390798336,0.40499209477091824,0.16514191598063022,0.3322148820982882
Q05193,DNM1,Dynamin-1,0.8381431417341965,0.6179015643012136,-0.012770014972527832,0.1173271520498993,-0.043304726190537934,-0.07341642644534119
Q05209,PTPN12,Tyrosine-protein phosphatase non-receptor type 12,-0.10684663437790931,0.01546949922390084,-0.2937355740023122,0.014132635223301548,0.4204035221791358,0.26915929713949893
Q05397,PTK2,Focal adhesion kinase 1,1.2721362852765346,1.0451944736240897,0.9304296568127519,1.5134812605743377,1.5900719284997216,1.614125501178382
Q05519,SRSF11,Serine/arginine-rich splicing factor 11,1.3640776991402603,1.369120410269847,0.9671998725807427,1.929082880236777,1.765785089220298,2.02185431640293
Q05639,EEF1A2,Elongation factor 1-alpha 2,4.483900363263714,3.815420069344885,3.7083151318166436,2.578240269725036,2.910658826566081,3.176232061350621
Q05682,CALD1,Caldesmon,1.4498818450316122,1.7947311902467362,1.67779563265875,0.5736530333983652,0.6714747683783173,0.3792690500400262
Q05707,COL14A1,Collagen alpha-1(XIV) chain,-3.713276518545509,-3.6371197452579054,-3.5901380760868022,-3.825682851436923,-4.029555176566398,-3.66515974040599
Q06124,PTPN11,Tyrosine-protein phosphatase non-receptor type 11,1.7989556362109802,1.0006830848063686,1.6112368709318972,1.0094370899531562,0.6646086535709088,1.0680706254543821
Q06136,KDSR,3-ketodihydrosphingosine reductase,-0.40644665795937485,-0.4346490489884616,-0.04047105265491524,-0.9721297128816317,-1.198958642644861,-0.6377995875567741
Q06203,PPAT,Amidophosphoribosyltransferase,0.233058957343097,-0.550243534665487,-0.2800496307924938,1.2489721821459128,1.377698846137509,1.2282673524590457
Q06210,GFPT1,Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1,3.457678945184142,3.2235074898862663,3.174525640050401,2.628760039130473,2.7184330038513878,2.8624799584856895
Q06265,EXOSC9,Exosome complex component RRP45,-1.0385648818766775,-5.316544519715034,-1.109838410054575,0.1964043771868944,0.03424282733080375,0.11758134458248648
Q06278,AOX1,Aldehyde oxidase,-3.0450297109081745,-2.6687570347474825,-2.919197243334633,0.19209430511877557,0.6418734221490752,0.26565628004876274
Q06323,PSME1,Proteasome activator complex subunit 1,4.61860995923983,4.50774452003871,4.544427284715688,3.541217460292426,3.6134769985639785,3.41717288266598
Q06330,RBPJ,Recombining binding protein suppressor of hairless,-3.6254358054236375,-4.108010643192237,-2.06101964910469,-0.7901166074200603,-0.9145174705705408,-0.4888236584849892
Q06481,APLP2,Amyloid-like protein 2,-2.1028500055495023,-2.0427427902208315,-2.168901914299809,-2.406410309940206,-2.419595356984143,-2.6572421749070756
Q06546,GABPA,GA-binding protein alpha chain,-1.797790726388662,-2.011551041991666,-1.9007760103308442,-1.3154497129130007,-1.6556294898358992,-1.210447179745664
Q06587,RING1,E3 ubiquitin-protein ligase RING1,-2.678754612668346,-2.6800146752937017,-2.044630182808575,-2.544698312613395,-3.9678298213188863,-3.005603694784341
Q06787,FMR1,Fragile X mental retardation protein 1,-0.4972132962210871,-0.1806286357058049,-0.2996648661301755,-0.3367650725873652,-0.5600797004689291,-0.3069196592061445
Q06830,PRDX1,Peroxiredoxin-1,6.95536581202667,6.882278964572624,6.71696239094123,7.493838786574109,7.397592894395984,7.465655849036477
Q07020,RPL18,60S ribosomal protein L18,4.525459619016964,4.402230282709478,4.839126529355951,5.095777467706867,4.934652658632672,5.340078886668316
Q07021,C1QBP,"Complement component 1 Q subcomponent-binding protein, mitochondrial",4.807482186987087,4.73498754735132,4.537681271720199,4.8541032539012186,4.836053415874815,4.778412969414283
Q07065,CKAP4,Cytoskeleton-associated protein 4,5.800486840743353,5.599852399066407,6.05902959070572,4.823987390222971,4.790386463877152,4.954783752395684
Q07157,TJP1,Tight junction protein ZO-1,1.5999912561121121,1.4700527217377406,1.5980921061588873,0.7466770156964841,0.8740878188589782,0.4539380684605909
Q07343,PDE4B,"cAMP-specific 3,5-cyclic phosphodiesterase 4B",-1.3107267825866096,-1.71014542570461,-1.3712010147919322,-4.2791534597441165,-2.9354221056246708,-2.6687165321405146
Q07352,ZFP36L1,"Zinc finger protein 36, C3H1 type-like 1",-2.6593055878056546,-3.0204733077992465,-2.7553937069853234,-2.205146337458782,-3.196585878476366,-2.342964727488475
Q07617,SPAG1,Sperm-associated antigen 1,-1.6158715050853765,-1.3262292997324856,-1.5848263961454165,-3.8579719456555774,-4.214810094558443,-3.1326808871357787
Q07666;Q5VWX1,KHDRBS1,"KH domain-containing, RNA-binding, signal transduction-associated protein 1",4.899719025799733,4.698034912788355,5.0474605314408265,5.343512695858205,5.380762460019362,5.562097179630548
Q07812,BAX,Apoptosis regulator BAX,1.0095673969691887,1.1713847807359024,0.6367790119185379,1.0778155957690316,1.1400094660333053,0.9778596413294025
Q07866,KLC1,Kinesin light chain 1,3.883875482841958,3.5573137951998675,3.762922799760137,4.117152816883799,4.002284136771774,3.978026851965474
Q07954,LRP1,Prolow-density lipoprotein receptor-related protein 1;Low-density lipoprotein receptor-related protein 1 85 kDa subunit;Low-density lipoprotein receptor-related protein 1 515 kDa subunit;Low-density lipoprotein receptor-related protein 1 intracellular domain,2.8915649381911983,3.0592840241687043,3.442396304408941,1.956446986082458,1.7689526935978002,2.002057273579716
Q07955,SRSF1,Serine/arginine-rich splicing factor 1,3.6264593379558505,3.3326901127271995,3.9654687244683657,3.9905916786123505,3.795618325607755,4.159371100620067
Q07960,ARHGAP1,Rho GTPase-activating protein 1,2.7500365136005414,2.4010603477672667,2.280267826953221,2.131216609819532,2.016833457220116,1.850691810582891
Q08170,SRSF4,Serine/arginine-rich splicing factor 4,-0.16854576375391872,-0.07410333041175576,0.0658496891396787,0.06360423555691241,0.5531571734573539,1.139786562543886
Q08209,PPP3CA,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform,0.25218313150680416,0.24502707525454426,0.6762861026679801,-0.5061815480913303,-0.5512739922498788,-0.7012963747945236
Q08211,DHX9,ATP-dependent RNA helicase A,4.886311819249748,4.70048971177912,4.956562899600719,5.282553532609086,5.3421389954450795,5.637352217907569
Q08257,CRYZ,Quinone oxidoreductase,2.2503108609298828,1.856108288902167,1.848808702056015,1.2571926887936975,0.9717896104851143,1.498897547506985
Q08289;O00305,CACNB2;CACNB4,Voltage-dependent L-type calcium channel subunit beta-2;Voltage-dependent L-type calcium channel subunit beta-4,-3.148722740273069,-2.5962903979191125,-2.8752847679814018,-2.6631421989768036,-2.4793538620347526,-3.010214216182206
Q08345,DDR1,Epithelial discoidin domain-containing receptor 1,-2.6629052245018876,-2.1051520551571272,-2.068272173725507,-2.95665702837416,-2.9936506045240847,-2.9976889584904924
Q08378,GOLGA3,Golgin subfamily A member 3,1.0185303730805835,0.904884886359131,1.0090478673868262,0.5461340658746927,0.5797294027555502,0.5567661751018562
Q08379,GOLGA2,Golgin subfamily A member 2,1.2293204662576507,1.3734469389981,1.5395183975595685,1.2059554355713011,1.1852201724710802,1.1360743698095526
Q08380,LGALS3BP,Galectin-3-binding protein,2.5175184412617995,2.689536178120303,2.722445364360876,0.030898185596694105,0.12389561715496811,0.33691694134054373
Q08431,MFGE8,Lactadherin;Lactadherin short form;Medin,-0.3120030995037446,-0.12251695009620889,-0.275927877921891,0.3345754575613853,-0.012508748657715785,0.544893555761508
Q08629;Q9BQ16,SPOCK1,Testican-1,-2.3831703593967717,-2.2753780285356946,-2.773223796816815,-0.16195835796537494,-0.1290465320014178,-0.17611458574988248
Q08722,CD47,Leukocyte surface antigen CD47,1.9478321565614145,1.8949981623141667,2.0458519721541464,0.492837536060847,0.062356678430475654,-0.16898648494974822
Q08752,PPID,Peptidyl-prolyl cis-trans isomerase D,1.121167461854494,0.9510903681039231,0.797922423201971,2.104526202668424,2.116759679510313,1.9625252550054846
Q08945,SSRP1,FACT complex subunit SSRP1,3.027353888470092,3.0909419689715705,2.9684685930026724,3.964673929422709,4.051109785374187,4.189002564396283
Q08AD1,CAMSAP2,Calmodulin-regulated spectrin-associated protein 2,-0.8297778569575129,-0.8669401366248586,-1.0492377806965223,-0.9596721283322296,-0.7897891772623034,-0.9402803297415403
Q08AE8,SPIRE1,Protein spire homolog 1,-3.180197828458933,-3.1493586544425582,-3.3858723810300653,-3.4841800680650366,-3.223251876633359,-3.156037922126849
Q08AF3;Q8IYM2;Q6IEE8,SLFN5,Schlafen family member 5,-1.4422572395013695,-0.7580510892515129,-0.7945284251268419,-2.427301229735555,-5.586849353785691,-5.232185186219512
Q08AM6,VAC14,Protein VAC14 homolog,1.513609455644609,1.4948087316154464,1.4790510272098487,1.7006925365692709,1.7916985012610844,1.3553416612769311
Q08J23,NSUN2,tRNA (cytosine(34)-C(5))-methyltransferase,2.2753123906763513,2.047966751803745,2.1523378404054725,2.5386170980343614,2.5657590465296707,2.6922038892652864
Q09028,RBBP4,Histone-binding protein RBBP4,3.3480873006559158,3.35677402013501,3.427371042195663,4.255734048632345,4.007900417573428,4.208412195427513
Q09161,NCBP1,Nuclear cap-binding protein subunit 1,1.6797165016926314,1.871840045243335,1.705180539277027,2.293642904074421,2.4778168256350597,2.278423052071492
Q09472,EP300,Histone acetyltransferase p300,-2.107629293974739,-2.113970235586592,-1.5912854413669564,-1.309847768432018,-1.0804955165840973,-1.131972143321903
Q09666,AHNAK,Neuroblast differentiation-associated protein AHNAK,4.605685487361701,4.655083180926084,4.519387928672764,4.3143799014831075,3.952929391703183,3.6833081142411963
Q0VDF9,HSPA14,Heat shock 70 kDa protein 14,-1.6514654631851684,-1.8967259284616844,-2.057392863822411,-0.6807833279249742,-0.8946846775080601,-0.8425324953981139
Q0VDG4,SCRN3,Secernin-3,-3.9982036638890186,-4.039287327801361,-3.619067704952964,-4.825439548424182,-4.179152262880715,-4.14883219795281
Q0VGL1,LAMTOR4,"Ragulator complex protein LAMTOR4;Ragulator complex protein LAMTOR4, N-terminally processed",-4.917657278715727,-4.952049931315196,-0.6558889908417846,-2.73700905582616,-2.6591104348203167,-2.4924334752273154
Q10471;Q8N4A0,GALNT2,Polypeptide N-acetylgalactosaminyltransferase 2;Polypeptide N-acetylgalactosaminyltransferase 2 soluble form,1.9857711543025651,1.8746110436771843,2.048878387643793,1.4989221374068258,1.334891903459436,1.4430998278390241
Q10472;Q8IUC8,GALNT1,Polypeptide N-acetylgalactosaminyltransferase 1;Polypeptide N-acetylgalactosaminyltransferase 1 soluble form,-1.5078204404896347,-1.6022253064239216,-1.6119804641685498,-1.474537563530145,-1.177290367819797,-1.902351763585287
Q10567,AP1B1,AP-1 complex subunit beta-1,2.267216517447853,2.2641727036054853,1.7697677036567043,1.6772209633818775,1.952953836155288,1.6331742906743258
Q10570,CPSF1,Cleavage and polyadenylation specificity factor subunit 1,-2.2826644879089137,-2.0704086420427323,-2.177733828022255,-0.9623600227504063,-1.24547796536136,-1.3058441921165098
Q10713,PMPCA,Mitochondrial-processing peptidase subunit alpha,1.9423656087684869,1.614080169631798,2.012253503320391,1.6144655634340346,1.6262699576894768,1.5398043374546724
Q12756,KIF1A,Kinesin-like protein KIF1A,0.8138929959164258,0.31134735681726866,0.4697534124560576,0.3544085862894235,0.30875762852401323,0.22913883634979726
Q12765,SCRN1,Secernin-1,4.200349850444297,4.03979209328028,4.06472873506884,3.8362842139675593,3.763985150726114,3.9644172130464774
Q12768,KIAA0196,WASH complex subunit strumpellin,0.12792868893297893,0.12389224576178748,0.035922358953811795,-0.036016820143501604,-0.009522130376343085,-0.22941481004503572
Q12769,NUP160,Nuclear pore complex protein Nup160,-0.033082353365383455,-0.5135509126569104,-0.7872355367684385,-0.20458577404115985,-0.14408954405073615,-0.12931800107028835
Q12788,TBL3,Transducin beta-like protein 3,-1.1096106986695702,-0.9083554515568366,-1.158241111400173,0.4575056225512597,0.2468633759999861,0.20041454844345097
Q12789,GTF3C1,General transcription factor 3C polypeptide 1,-0.24579068502225,-0.14875303985550303,0.27987593115510734,0.9438214056192393,0.6527444171607257,0.910656244522098
Q12792,TWF1,Twinfilin-1,2.670527046091621,2.304381889564503,2.5285783324075872,1.5026859341959913,1.5789907987737593,1.6782942004545305
Q12797,ASPH,Aspartyl/asparaginyl beta-hydroxylase,0.3478988007003103,0.7118375978395548,0.5303682537072945,1.302919871257167,1.2859219600507679,1.2036217827352225
Q12800;Q9NZI6,TFCP2,Alpha-globin transcription factor CP2,1.9313879542300967,1.959547599511101,1.7568099676008408,2.866665539434642,3.2132873239549937,2.936548478431529
Q12802,AKAP13,A-kinase anchor protein 13,0.8251985579684913,1.062434548748751,0.8005791049753661,0.013807051286605088,0.21271610953993658,-0.12413905360493871
Q12824,SMARCB1,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily B member 1,-0.5069238729895389,0.05126769435948475,-0.07014119141903308,0.5488332995584706,0.4944300174285168,0.7239615296872657
