Protein_IDs,Gene_names,Protein_names,logFC,AveExpr,mean_3P,mean_SIC,t,P.Value,adj.P.Val,B,Significant,Regulation,FoldChange,Mitochondrial,Top_Pathways
P05186,ALPL,"Alkaline phosphatase, tissue-nonspecific isozyme",4.235499462994342,-2.4634017603011085,-4.58115149179828,-0.3456520288039376,7.85333474956846,0.0005375253559298,0.0043667616297563,2.260455955727572,True,Up,18.83702807162675,False,
Q96RD7,PANX1,Pannexin-1,1.622968003958044,-1.939931738172724,-2.751415740151746,-1.1284477361937018,7.8407323300859,0.0005415783654538,0.0043831066509947,0.3451786099298267,True,Up,3.0800803862678747,False,
O60256,PRPSAP2,Phosphoribosyl pyrophosphate synthase-associated protein 2,1.15541285671947,1.911400505246108,1.333694076886373,2.489106933605843,7.839197799575351,0.0005420743513964,0.0043831066509947,-0.3340276112482567,True,Up,2.2274805844260963,False,
Q16799,RTN1,Reticulon-1,-2.1680671803994187,1.5179929759465467,2.602026566146256,0.4339593857468375,-7.836423774375382,0.0005429723311141,0.0043835289597576,0.9254369230246182,True,Down,0.2225085717589874,False,
C9JLW8,FAM195B,Protein FAM195B,-1.5707142812243902,-1.1334913070478538,-0.3481341664356587,-1.918848447660049,-7.833172971132273,0.0005440268955525,0.0043852121300915,0.2816555636055341,True,Down,0.336641680974603,False,
P22087,FBL,rRNA 2-O-methyltransferase fibrillarin,1.1634042253166093,2.674809825764119,2.0931077131058147,3.256511938422424,7.829589948088567,0.0005451920489079,0.0043877801079032,-0.3177895694499235,True,Up,2.239853268594679,False,
P00374;Q86XF0,DHFR,Dihydrofolate reductase,1.566912953791399,-1.3231181845919622,-2.1065746614876617,-0.5396617076962625,7.810966630247721,0.000551296013785,0.0044095173448266,0.2824873159634832,True,Up,2.962700833621907,False,
Q9Y2X3,NOP58,Nucleolar protein 58,1.1021124176272994,3.809268319995264,3.258212111181615,4.360324528808914,7.801885876506691,0.0005543017028908,0.0044267268506674,-0.4189435908105419,True,Up,2.1466878403969663,False,
Q9H7B2,RPF2,Ribosome production factor 2 homolog,1.3379203842541592,-1.199284681794553,-1.8682448739216329,-0.5303244896674736,7.787210972911606,0.0005592002280596,0.0044589765877434,-0.0274026851826605,True,Up,2.527866691646571,False,
P23921,RRM1,Ribonucleoside-diphosphate reductase large subunit,1.0776681167423865,1.794642386005585,1.255808327634392,2.333476444376778,7.776653630445526,0.0005627560763201,0.0044804373941128,-0.4573231903654531,True,Up,2.1106218436505504,False,
P40938,RFC3,Replication factor C subunit 3,1.2664497373005712,-0.8211080929567783,-1.454332961607064,-0.1878832243064927,7.768301263314667,0.000565588275126,0.0044840081243668,-0.1323380785267239,True,Up,2.405688316101159,False,
P08236,GUSB,Beta-glucuronidase,-1.1609058420863425,-0.5792000400465435,0.0012528809966276,-1.1596529610897146,-7.767255667261583,0.0005659440151093,0.0044840081243668,-0.3061026741529583,True,Down,0.4472316386424761,False,
Q9P1Y5,CAMSAP3,Calmodulin-regulated spectrin-associated protein 3,-1.2639858594907856,-3.1816482242272963,-2.549655294481904,-3.813641153972689,-7.763854212606781,0.00056710311922,0.0044840081243668,-0.1350876180239431,True,Down,0.4163919666670197,False,
Q8IY95,TMEM192,Transmembrane protein 192,-1.1084058969356398,0.0429263912733551,0.5971293397411751,-0.5112765571944647,-7.7633895142648175,0.0005672616916985,0.0044840081243668,-0.3976624149524841,True,Down,0.463806229703141,False,
Q6UXH1,CRELD2,Cysteine-rich with EGF-like domain protein 2,-2.0764909716641697,0.826144123921076,1.864389609753161,-0.2121013619110089,-7.760764124823237,0.0005681585614754,0.0044840081243668,0.8585272147759572,True,Down,0.2370903794936568,False,
O94811,TPPP,Tubulin polymerization-promoting protein,-1.839480342535963,0.2592547577550087,1.1789949290229902,-0.6604854135129727,-7.757166895099292,0.0005693901581313,0.0044840081243668,0.6170618054275647,True,Down,0.2794224140973941,False,
P14635,CCNB1,G2/mitotic-specific cyclin-B1,2.0665424527126706,-3.251303800214024,-4.28457502657036,-2.218032573857689,7.752505505367845,0.0005709908088138,0.0044840081243668,0.8510515722586108,True,Up,4.188815824779195,False,
Q05682,CALD1,Caldesmon,-1.0993372720401298,1.0911342532923012,1.640802889312366,0.5414656172722362,-7.740852844817909,0.0005750155606172,0.0045019722819926,-0.4082787594234402,True,Down,0.4667308477553526,False,
P48728,AMT,"Aminomethyltransferase, mitochondrial",1.7664007740711358,-2.1748443742444064,-3.0580447612799744,-1.2916439872088386,7.73133676926108,0.0005783273276274,0.0045142628600796,0.5426544104997798,True,Up,3.4020415805617152,True,
P35914;Q8TB92,HMGCL,"Hydroxymethylglutaryl-CoA lyase, mitochondrial",-1.1871726429252358,2.0691661179755507,2.6627524394381688,1.475579796512933,-7.718135281269534,0.0005829592244395,0.0045435754289774,-0.248666541927881,True,Down,0.4391626777133978,True,
O00115,DNASE2,Deoxyribonuclease-2-alpha,-2.1982551299689588,0.2544858294014224,1.3536133943859017,-0.8446417355830569,-7.70830223033138,0.0005864378720279,0.0045638250611424,0.9860618668168202,True,Down,0.217901022289431,False,
P20337,RAB3B,Ras-related protein Rab-3B,1.9881901504783128,-2.4588244962626384,-3.452919571501795,-1.4647294210234822,7.697455502155616,0.0005903037245496,0.0045709430886635,0.7879998060482627,True,Up,3.967389799467571,False,
P12814;P35609,ACTN1,Alpha-actinin-1,-1.4910022852303593,4.190805081796434,4.936306224411614,3.4453039391812545,-7.690930111452704,0.0005926439813972,0.0045709430886635,0.2141436233974341,True,Down,0.3557653017756156,False,
Q96BM9,ARL8A,ADP-ribosylation factor-like protein 8A,-1.2592836298987686,2.7046659792404864,3.3343077941898707,2.075024164291102,-7.671967031807845,0.0005995075819236,0.0046033300697927,-0.1187301171417127,True,Down,0.4177513426159879,False,
Q9Y6X5,ENPP4,Bis(5-adenosyl)-triphosphatase ENPP4,-1.1534555452157729,-1.891964227538724,-1.3152364549308375,-2.4686920001466106,-7.656858848597776,0.0006050434594702,0.0046382024340044,-0.2903491972115032,True,Down,0.4495471846946612,False,
Q01831,XPC,DNA repair protein complementing XP-C cells,1.2948867778104425,-2.006933883886724,-2.654377272791945,-1.3594904949815028,7.653147602259784,0.0006064125791498,0.0046382024340044,-0.0580575664247096,True,Up,2.453577391077585,False,
Q13796;Q8TF72,SHROOM2,Protein Shroom2,2.083775800145271,-3.5774910472725607,-4.619378947345196,-2.535603147199925,7.65227833231299,0.0006067337932191,0.0046382024340044,0.8936861641914016,True,Up,4.239152303305144,False,
Q12830,BPTF,Nucleosome-remodeling factor subunit BPTF,1.3824897931048454,0.7118768768757395,0.0206319803233168,1.4031217734281622,7.6496878579503536,0.0006076922267554,0.004638687498194,0.0737723950988357,True,Up,2.607179282494979,False,
Q9BSD7,NTPCR,Cancer-related nucleoside-triphosphatase,1.0155349399217108,-0.2743390043950958,-0.7821064743559513,0.2334284655657595,7.646240723955949,0.0006089703958622,0.0046408351593276,-0.5422672802939057,True,Up,2.021652366738972,False,
P60891,PRPS1,Ribose-phosphate pyrophosphokinase 1,1.0532796852854025,1.799909074076071,1.27326923143337,2.3265489167187723,7.644103740166616,0.000609764372661,0.0046408351593276,-0.4687216431635239,True,Up,2.0752421469443627,False,
P18065,IGFBP2,Insulin-like growth factor-binding protein 2,-2.010959793666108,-1.155173571464502,-0.1496936746314479,-2.160653468297556,-7.630795578565639,0.0006147366150364,0.0046718179996095,0.8281699558774819,True,Down,0.2481080080741033,False,
P22692,IGFBP4,Insulin-like growth factor-binding protein 4,-2.8098311500505235,-2.5198625159105053,-1.1149469408852433,-3.924778090935767,-7.614669729165085,0.0006208261798614,0.0046931576825705,1.5014254969672354,True,Down,0.1426121545291415,False,
Q9UIW2,PLXNA1,Plexin-A1,1.0434087315442893,1.609337214799622,1.0876328490274776,2.131041580571767,7.610732257601559,0.0006223239242271,0.0046931576825705,-0.4788028803577579,True,Up,2.0610917547393672,False,
O15213,WDR46,WD repeat-containing protein 46,1.352463014978467,-0.9222075624016745,-1.598439069890908,-0.2459760549124408,7.609017517216413,0.0006229775198935,0.0046931576825705,0.0405165930841532,True,Up,2.5534769127320893,False,
Q9HAV0,GNB4,Guanine nucleotide-binding protein subunit beta-4,-2.749157142598082,-0.0664944315567813,1.3080841397422596,-1.4410730028558223,-7.603230020093247,0.0006251895168518,0.0047029858720511,1.460772363325792,True,Down,0.1487377602005345,False,
Q2NL82,TSR1,Pre-rRNA-processing protein TSR1 homolog,1.587148209361447,-0.297690956747927,-1.0912650614286503,0.4958831479327965,7.577275661865314,0.0006352245808776,0.0047646439981022,0.3689001467006412,True,Up,3.0045484980023,False,
Q15059,BRD3,Bromodomain-containing protein 3,1.0294847599640278,0.7282907848699256,0.2135484048879116,1.2430331648519397,7.571968725965661,0.0006372999168022,0.0047733027005581,-0.4954593777336726,True,Up,2.041295098846822,False,
P78357,CNTNAP1,Contactin-associated protein 1,-1.2681425984953711,-1.414952596199188,-0.7808812969515024,-2.0490238954468736,-7.568466584233953,0.0006386738708297,0.0047766907251232,-0.0775444056296298,True,Down,0.4151939715205556,False,
Q92618,ZNF516,Zinc finger protein 516,2.1063804146389944,-3.5341486236706414,-4.587338830990139,-2.4809584163511444,7.55471613571879,0.0006441024931285,0.004796527617651,0.9409279587191532,True,Up,4.306095795147072,False,
Q9BRK5,SDF4,45 kDa calcium-binding protein,-1.0842655466905704,1.433993292189229,1.9761260655345143,0.8918605188439438,-7.546592054834426,0.000647335552631,0.0048092191399619,-0.385056530780037,True,Down,0.4716323074288894,False,
Q9BUR5,APOO,Apolipoprotein O,-1.1003689204367315,-0.7488588679922886,-0.1986744077739229,-1.2990433282106544,-7.544782494198863,0.0006480583028061,0.0048092191399619,-0.3550915759883578,True,Down,0.4663972152128954,True,
Q9Y4W2,LAS1L,Ribosomal biogenesis protein LAS1L,1.110780148349093,0.1893903074670338,-0.3659997667075127,0.7447803816415804,7.542743152624882,0.0006488739757164,0.0048092191399619,-0.3357167083767347,True,Up,2.159623990456151,False,
Q12929,EPS8,Epidermal growth factor receptor kinase substrate 8,-2.4280698508214726,-1.5979844774667762,-0.38394955205604,-2.8120194028775125,-7.536181202939708,0.0006515068206045,0.0048101992182242,1.2300920598128933,True,Down,0.1858138763042204,False,
Q86U38,NOP9,Nucleolar protein 9,1.0839375858661953,-1.2724877446755751,-1.8144565376086728,-0.7305189517424774,7.530978514981869,0.0006536032934947,0.0048188134710998,-0.3815193765607943,True,Up,2.1198138570402936,False,
O75529,TAF5L,TAF5-like RNA polymerase II p300/CBP-associated factor-associated factor 65 kDa subunit 5L,1.245285918137283,-3.188416472880518,-3.81105943194916,-2.5657735138118767,7.510554579463313,0.0006619110029535,0.0048578089420077,-0.0985583632654135,True,Up,2.370655319745241,False,
P25445,FAS,Tumor necrosis factor receptor superfamily member 6,-2.001016919057259,-2.4032651676281853,-1.402756708099556,-3.403773627156815,-7.508773235314339,0.0006626415053057,0.0048578089420077,0.8504967589392177,True,Down,0.2498238434470822,False,
P11388,TOP2A,DNA topoisomerase 2-alpha,1.511364607208051,1.1805566761096715,0.4248743725056461,1.9362389797136972,7.504796842998419,0.0006642756137842,0.0048616548975732,0.2902710623066669,True,Up,2.8507956087415915,False,
Q9UJW3;A0A096LPK6,DNMT3L,DNA (cytosine-5)-methyltransferase 3-like,4.202019021298753,-1.8964426729135333,-3.9974521835629098,0.2045668377358431,7.500489200365893,0.0006660512429432,0.0048621740734859,2.33652370843811,True,Up,18.404912952681784,False,
Q9UDY4,DNAJB4,DnaJ homolog subfamily B member 4,-1.1379006903367417,-0.6763074444927609,-0.1073570993243902,-1.2452577896611317,-7.494746698632185,0.0006684270832355,0.004872654813516,-0.2747045993366797,True,Down,0.4544203377228665,False,
Q10570,CPSF1,Cleavage and polyadenylation specificity factor subunit 1,1.0057082592485418,-1.674081523033696,-2.176935652657967,-1.1712273934094253,7.487909470122013,0.0006712689553234,0.004886498589103,-0.519865300047254,True,Up,2.007929003464401,False,
Q8N465,D2HGDH,"D-2-hydroxyglutarate dehydrogenase, mitochondrial",-1.6910723150376652,-2.1467372077228064,-1.301201050203974,-2.992273365241639,-7.476403366737651,0.000676083823949,0.0049049065293412,0.5225519216949646,True,Down,0.3096966505233086,True,
O75351,VPS4B,Vacuolar protein sorting-associated protein 4B,1.0884115870152289,-0.6965124250303436,-1.240718218537958,-0.1523066315227292,7.472665887935485,0.0006776566162343,0.0049054388853944,-0.3577349414433736,True,Up,2.126397903054943,False,
Q9H0E2,TOLLIP,Toll-interacting protein,-1.271719980316816,0.6584863369258004,1.2943463270842084,0.0226263467673923,-7.464640365079545,0.0006810485638351,0.0049231167452682,-0.0442839681020419,True,Down,0.414165710299415,False,
O60287,URB1,Nucleolar pre-ribosomal-associated protein 1,1.0668722029915982,-2.5537528763090824,-3.0871889778048818,-2.0203167748132835,7.452215959269314,0.0006863394483662,0.0049538783008823,-0.3922305385383336,True,Up,2.0948866764436813,False,
Q8NDZ4,C3orf58,Deleted in autism protein 1,-1.637107915681727,-0.9755957655218866,-0.1570418076810232,-1.79414972336275,-7.434922873600644,0.0006937849485599,0.0049780925703219,0.4688159656565144,True,Down,0.3215003212678141,False,
Q8NHP8,PLBD2,Putative phospholipase B-like 2;Putative phospholipase B-like 2 32 kDa form;Putative phospholipase B-like 2 45 kDa form,-1.386726762874268,2.5916031839193394,3.284966565356473,1.8982398024822051,-7.431253658863588,0.0006953770057713,0.0049780925703219,0.137833039341123,True,Down,0.382431492667708,False,
Q95604,HLA-C,"HLA class I histocompatibility antigen, Cw-17 alpha chain",-3.156983541304172,-2.600257978437015,-1.0217662077849294,-4.178749749089101,-7.428464898071785,0.0006965899335842,0.0049798974148511,1.783925475195308,True,Down,0.1121122989610405,False,
O94760,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",-1.7560448676989582,3.396285660997292,4.274308094846771,2.5182632271478127,-7.420846175854591,0.00069991637863,0.0049967859372448,0.612871851260113,True,Down,0.296058695418776,False,
Q0VDF9,HSPA14,Heat shock 70 kDa protein 14,1.0625279182127052,-1.3372641260500686,-1.8685280851564208,-0.8060001669437161,7.415758494944674,0.0007021482170344,0.0050022878038742,-0.3905827893571964,True,Up,2.088587981628774,False,
P17096,HMGA1,High mobility group protein HMG-I/HMG-Y,2.0676163553454963,1.2172412763323313,0.1834330986595832,2.2510494540050794,7.403018239357864,0.0007077741476433,0.0050320897218592,0.944347215175398,True,Up,4.191935025210404,False,
P35244,RPA3,Replication protein A 14 kDa subunit,1.4068563421084452,2.4215949092349334,1.7181667381807106,3.125023080289156,7.383322683067649,0.0007165769174386,0.0050737953047602,0.1795977510300011,True,Up,2.651587472811207,False,
P00390,GSR,"Glutathione reductase, mitochondrial",-1.040108013071381,3.00636251535314,3.52641652188883,2.486308508817449,-7.368661889583685,0.0007232137227233,0.0050881079404354,-0.4204931824577255,True,Down,0.4862910642389515,True,
Q9Y3B8,REXO2,"Oligoribonuclease, mitochondrial",-1.1433352272222097,-0.1913544574366478,0.3803131561744569,-0.7630220710477525,-7.362408299909642,0.0007260668049595,0.0050922926253118,-0.2295449893929417,True,Down,0.4527117863592206,True,
P11387,TOP1,DNA topoisomerase 1,1.0632796073487407,3.85935578065568,3.3277159769813096,4.39099558433005,7.345401463537223,0.0007338935489862,0.0051332932043125,-0.3701027902882245,True,Up,2.089676484689624,False,
Q14563,SEMA3A,Semaphorin-3A,3.0534504737922035,-2.010671899652589,-3.537397136548691,-0.4839466627564874,7.342863947147267,0.0007350698934744,0.0051345919917497,1.7404165484268386,True,Up,8.30195132765567,False,
P01891,HLA-A,"HLA class I histocompatibility antigen, A-68 alpha chain",-1.5242510384165977,0.4144597373915324,1.1765852565998312,-0.3476657818167664,-7.3387503540482095,0.000736981626122,0.0051410171846438,0.3519991212831273,True,Down,0.3476599925408537,False,
P19838,NFKB1,Nuclear factor NF-kappa-B p105 subunit;Nuclear factor NF-kappa-B p50 subunit,-1.052570195868236,-2.0167846731551515,-1.4904995752210333,-2.5430697710892693,-7.328921514926104,0.0007415733349329,0.0051608156277059,-0.385856846148655,True,Down,0.4821085110507194,False,
Q7Z4W1,DCXR,L-xylulose reductase,1.1213586118978778,0.4283585871545199,-0.1323207187944189,0.9890378931034588,7.326844589561475,0.0007425479380138,0.0051608156277059,-0.2586779551839168,True,Up,2.1755174846834806,True,
Q9Y530,OARD1,O-acetyl-ADP-ribose deacetylase 1,1.23714310773763,0.1955927726707867,-0.4229787811980283,0.8141643265396018,7.32629315084068,0.0007428069570265,0.0051608156277059,-0.0619998647910882,True,Up,2.357312637004673,False,
Q4LDG9,DNAL1,"Dynein light chain 1, axonemal",-2.694801938292107,-3.2504908398997667,-1.903089870753713,-4.59789180904582,-7.316545641763472,0.0007474032217471,0.005164346594142,1.49770273972017,True,Down,0.1544485317933698,False,
Q96SQ9,CYP2S1,Cytochrome P450 2S1,1.3266449964467029,-3.3226246322924182,-3.9859471305157697,-2.659302134069067,7.305702380099417,0.0007525558065368,0.0051799425568136,0.0833259503884955,True,Up,2.5081871442116546,False,
Q969Z3,MARC2,Mitochondrial amidoxime reducing component 2,-1.2895489775222433,-0.7139153725858526,-0.069140883824731,-1.3586898613469742,-7.299081483897159,0.0007557226640844,0.0051879610171516,0.0284179630178435,True,Down,0.409078897563948,False,
P49902,NT5C2,Cytosolic purine 5-nucleotidase,-1.2584076308353134,0.7715303241300706,1.4007341395477273,0.1423265087124138,-7.296715333327684,0.0007568582501351,0.0051888840085324,-0.0198243713632259,True,Down,0.4180050767030114,False,
P26583,HMGB2,High mobility group protein B2,1.716153956888102,1.113922475578272,0.2558454971342208,1.971999454022323,7.288486051703727,0.0007608234957565,0.0052066705982191,0.6029096718595022,True,Up,3.2855934056877234,False,
P15848,ARSB,Arylsulfatase B,-1.265900783973836,0.2295867874118009,0.862537179398719,-0.403363604575117,-7.285427641934709,0.0007623034458823,0.0052066705982191,-0.0048544369144166,True,Down,0.4158396460408303,False,
Q15942,ZYX,Zyxin,-1.0537341039549577,1.3798455222301125,1.9067125742075912,0.8529784702526335,-7.278726633354745,0.0007655579679937,0.0052209038790939,-0.3699016373828939,True,Down,0.4817197222276196,False,
P35611,ADD1,Alpha-adducin,-1.0383658942639105,1.9546251657974116,2.4738081129293668,1.4354422186654563,-7.275852079224165,0.0007669591131962,0.005223586180941,-0.3984954767155602,True,Down,0.4868786371443744,False,
Q86U86,PBRM1,Protein polybromo-1,1.123481562488788,0.8446042597174788,0.2828634784730847,1.4063450409618727,7.26537551507012,0.000772091479678,0.0052379787698164,-0.2380452239733838,True,Up,2.178721152665318,False,
Q07617,SPAG1,Sperm-associated antigen 1,-2.226178575462174,-2.622065021385513,-1.5089757336544265,-3.7351543091166,-7.265052841887823,0.0007722501986646,0.0052379787698164,1.1297517438876068,True,Down,0.2137240882650463,False,
O95782,AP2A1,AP-2 complex subunit alpha-1,-1.0117856955365974,2.7322663999127217,3.2381592476810206,2.2263735521444232,-7.263296596887057,0.0007731147518637,0.0052379787698164,-0.4469040942656229,True,Down,0.4959320278901994,False,
P19388,POLR2E,"DNA-directed RNA polymerases I, II, and III subunit RPABC1",1.0560631092983783,0.309423284775594,-0.2186082698735951,0.8374548394247832,7.259819408814408,0.0007748298637184,0.005242745670565,-0.3602840748097672,True,Up,2.0792498231325163,False,
Q2TAA5,ALG11,"GDP-Man:Man(3)GlcNAc(2)-PP-Dol alpha-1,2-mannosyltransferase",-2.4453521983719724,-2.44885308623842,-1.2261769870524333,-3.6715291854244057,-7.255009198033612,0.0007772099186724,0.0052519934921504,1.320323954046881,True,Down,0.183601251976001,False,
P78316,NOP14,Nucleolar protein 14,1.1837345607555545,-2.076953377887683,-2.66882065826546,-1.4850860975099056,7.251384106045136,0.0007790093081325,0.0052572984948582,-0.1297061376705665,True,Up,2.2716405354688574,False,
Q8NBJ7,SUMF2,Sulfatase-modifying factor 2,-1.3145096263393203,1.2513355687815513,1.908590381951212,0.5940807556118912,-7.248019660287204,0.0007806837359545,0.0052617474687286,0.0808007546370701,True,Down,0.4020621335181521,False,
P05129,PRKCG,Protein kinase C gamma type,2.1080500441244,-2.8956530697177554,-3.949678091779955,-1.8416280476555555,7.222163586964899,0.0007936950904343,0.0053163706727978,1.0325475338154635,True,Up,4.311082120155056,False,
Q9H9B1,EHMT1,Histone-lysine N-methyltransferase EHMT1,1.1253398922132205,-2.126960910708598,-2.689630856815208,-1.5642909646019874,7.204459864847913,0.0008027521967002,0.0053685995296739,-0.2179003465626504,True,Up,2.1815293629208115,False,
Q9UN81,L1RE1,LINE-1 retrotransposable element ORF1 protein,3.165790744023277,-2.8492859653167746,-4.432181337328413,-1.266390593305136,7.1992479737780455,0.0008054418446941,0.0053748797086973,1.852182524512898,True,Up,8.974246078608637,False,
O75037,KIF21B,Kinesin-like protein KIF21B,1.5990206151768205,-1.5899638412440786,-2.389474148832489,-0.7904535336556684,7.198622589513942,0.0008057652968662,0.0053748797086973,0.4863331916309843,True,Up,3.029375919262587,False,
P10253,GAA,Lysosomal alpha-glucosidase;76 kDa lysosomal alpha-glucosidase;70 kDa lysosomal alpha-glucosidase,-1.421795225147734,2.5589920035880165,3.269889616161884,1.8480943910141492,-7.191495437063562,0.0008094623839554,0.0053856784801551,0.2533722956663835,True,Down,0.3732475704930851,False,
Q9UPY3,DICER1,Endoribonuclease Dicer,1.0168102341023155,-0.0858678455852567,-0.5942729626364146,0.4225372714659012,7.184336845815559,0.0008131960132371,0.0053966644514829,-0.415135484346924,True,Up,2.0234402299278007,False,
Q03518,TAP1,Antigen peptide transporter 1,-2.0685132753767888,-2.9494522963369088,-1.9151956586485144,-3.983708934025303,-7.182091121379542,0.0008143714903399,0.0053975542639792,1.005809023595219,True,Down,0.2384050538981971,False,
Q13509,TUBB3,Tubulin beta-3 chain,1.0044993534737623,6.734558164772874,6.232308488035994,7.236807841509756,7.157816580535575,0.0008272067428676,0.0054553713575681,-0.4321015115190514,True,Up,2.0062471648466182,False,
Q6NZI2,PTRF,Polymerase I and transcript release factor,-3.212061635833133,-2.1599216302317825,-0.5538908123152156,-3.765952448148349,-7.147620761471031,0.000832669147095,0.0054698658927673,1.895596829310386,True,Down,0.1079128343952401,False,
P20810,CAST,Calpastatin,-1.547296661754076,0.5777188676465522,1.3513671985235902,-0.1959294632304858,-7.144955280399988,0.0008341042104491,0.0054723571174151,0.4355354735240294,True,Down,0.3421505895246079,False,
O75348,ATP6V1G1,V-type proton ATPase subunit G 1,-1.026627128360539,2.121039950385016,2.634353514565285,1.607726386204746,-7.1058912117104,0.0008554754334233,0.0055842936667924,-0.3739608433483957,True,Down,0.4908563797829255,False,
Q96EK6,GNPNAT1,Glucosamine 6-phosphate N-acetyltransferase,2.0076467490164185,-0.271634909165808,-1.2754582836740174,0.7321884653424012,7.101226935351157,0.0008580702451748,0.0055871583928907,0.9687213156943236,True,Up,4.02125757632351,False,
Q6DD88,ATL3,Atlastin-3,-1.0628462695985448,1.5082948993956138,2.039718034194886,0.9768717645963416,-7.095203637863708,0.0008614348970612,0.0055966907791675,-0.3016071441377411,True,Down,0.4786867341826777,False,
P48507,GCLM,Glutamate--cysteine ligase regulatory subunit,-1.541687272276704,0.0749852991925124,0.8458289353308643,-0.6958583369458395,-7.088667076092653,0.0008651039441369,0.0055977949344093,0.4440901918028384,True,Down,0.3434835059505752,False,
P14859;Q9UKI9;P09086,POU2F1,"POU domain, class 2, transcription factor 1",3.3634364677248723,-2.71369675815968,-4.395414992022116,-1.0319785242972432,7.086223162042207,0.0008664804891878,0.0055991557127738,2.0049513609142324,True,Up,10.291893068492028,False,
Q9NVI1,FANCI,Fanconi anemia group I protein,2.696325024690312,-2.868986911596384,-4.21714942394154,-1.5208243992512276,7.081560741185088,0.0008691138144627,0.0056017426434729,1.5641207740666614,True,Up,6.481487838639143,False,
Q9NYH9,UTP6,U3 small nucleolar RNA-associated protein 6 homolog,1.4071279424267074,-1.6775477657870148,-2.3811117370003685,-0.9739837945736612,7.077642893619673,0.0008713339319352,0.0056017426434729,0.2645494986997663,True,Up,2.652086704994576,False,
Q99848,EBNA1BP2,Probable rRNA-processing protein EBP2,1.0441171140529506,0.0818123858991833,-0.440246171127292,0.6038709429256587,7.069406874261612,0.0008760229398832,0.0056054653054501,-0.329879902963007,True,Up,2.062104026782298,False,
P09038,FGF2,Fibroblast growth factor 2,-1.055262257987983,-2.0068355155625124,-1.4792043865685212,-2.534466644556504,-7.056594433494115,0.0008833769385361,0.0056385993502866,-0.3050165364950133,True,Down,0.4812097376645747,False,
Q9Y2K2,SIK3,Serine/threonine-protein kinase SIK3,-1.0122922847812368,-1.9294225060447328,-1.4232763636541144,-2.435568648435351,-7.0449814027305,0.0008901056979839,0.0056655021056898,-0.3848663744670765,True,Down,0.4957579164389177,False,
Q8NFV4,ABHD11,Alpha/beta hydrolase domain-containing protein 11,-1.0576335463029296,-3.3751565114653284,-2.8463397383138638,-3.903973284616793,-7.043667223967452,0.0008908709658763,0.0056655021056898,-0.2968601358809798,True,Down,0.4804194460683955,True,
O00562,PITPNM1,Membrane-associated phosphatidylinositol transfer protein 1,-2.0674130240994137,-1.357517763344492,-0.323811251294785,-2.391224275394199,-7.025014829395765,0.0009018169493062,0.0057196488082782,1.048971445857933,True,Down,0.2385869395392254,False,
Q9NRG9,AAAS,Aladin,2.415905689632694,-3.543018209047042,-4.750971053863389,-2.335065364230695,7.023528732598828,0.0009026958759736,0.0057196488082782,1.360946907141885,True,Up,5.3365438122885145,False,
O00566,MPHOSPH10,U3 small nucleolar ribonucleoprotein protein MPP10,1.396472981366287,-1.3980745846720537,-2.096311075355197,-0.6998380939889101,7.013258383399458,0.0009087978829691,0.005737270922569,0.2676246333373693,True,Up,2.632571986002233,False,
Q6YHK3,CD109,CD109 antigen,-2.940463681181164,-1.4528619742913234,0.0173698662992585,-2.923093814881905,-6.998980541398248,0.0009173621735867,0.0057842921480535,1.7609355046165156,True,Down,0.1302663458635073,False,
O14646,CHD1,Chromodomain-helicase-DNA-binding protein 1,1.065845537794187,0.2987796214725087,-0.2341431474245846,0.831702390369602,6.991845180947781,0.000921677950858,0.0057863736716729,-0.2666222184362321,True,Up,2.0933964223736496,False,
P23560,BDNF,Brain-derived neurotrophic factor,4.162284232212042,-1.3100950074987094,-3.3912371236047303,0.7710471086073115,6.989756809271134,0.0009229456301118,0.0057863736716729,2.458566447327492,True,Up,17.904920802716443,False,
Q13126,MTAP,S-methyl-5-thioadenosine phosphorylase,1.0158172613288745,1.8640765210969088,1.3561678904324712,2.3719851517613457,6.989215808600491,0.0009232743635874,0.0057863736716729,-0.3620198400936927,True,Up,2.022048023183415,False,
Q14739,LBR,Lamin-B receptor,1.3917614707483352,0.0640248442279999,-0.6318558911461677,0.7599055796021675,6.981036001588871,0.0009282616588766,0.005807156071603,0.2700756603259215,True,Up,2.623988633851976,False,
P04920;P48751,SLC4A2,Anion exchange protein 2,-2.2794023285731817,-3.720572714633185,-2.5808715503465947,-4.860273878919776,-6.980105103015075,0.0009288312528186,0.005807156071603,1.2570285356486828,True,Down,0.2059830701284569,False,
P17677,GAP43,Neuromodulin,-2.136433088211767,4.50572282348341,5.573939367589293,3.4375062793775264,-6.963708053936449,0.0009389323083548,0.0058371571546905,1.1321810571282411,True,Down,0.2274414192505954,False,
O95302;Q75LS8,FKBP9,Peptidyl-prolyl cis-trans isomerase FKBP9,-1.4987409699557734,0.7898049429769666,1.5391754279548533,0.0404344579990798,-6.961358372609117,0.0009403904005726,0.0058371571546905,0.4238314974425679,True,Down,0.3538620688778227,False,
Q8NCW5,APOA1BP,NAD(P)H-hydrate epimerase,-1.4333414584672597,2.9237703420852528,3.6404410713188815,2.2070996128516227,-6.959399693923464,0.0009416079038209,0.0058371571546905,0.3351603063439061,True,Down,0.3702723027241245,False,
